SMILES,Tg,FFV,Tc,Density,Rg
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)c5C4=O)cc3)c2)cc1,,0.35919355,,,
*Nc1ccc2cc(N*)c(-c3cc4ccccc4c(N)c3N)cc2c1,,0.34931736,,,
*c1ccc(OCCCOc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.35291227,,,
*c1ccc(C(=O)OCCCCCCCCCCOc2ccc(C=C3CCCCC(=Cc4ccc(OCCCCCCCCCCOC(=O)c5ccc(-c6nnc(*)o6)cc5)cc4)C3=O)cc2)cc1,,0.36697686,,,
*c1cccc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,,0.37256174,,,
*CC1(*)OCC(c2ccccc2)O1,,0.35076731,,,
*c1ccc(Oc2ccc(N3C(=O)CC(C4C=C(C)C5C(=O)N(*)C(=O)C5C4)C3=O)cc2)cc1,,0.36657642,,,
*CCCCCCCCCCSCCCCS*,,,0.282,,
*CC(O)COc1ccc(O*)cc1,,0.32994295,,,
*CC(*)(C)C(=O)OC(C)(C)C,,,0.1525,0.826660163,12.18535631
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,,0.34689977,,,
*CC(*)(C)C(=O)OCCCCCC,,,0.184,0.903441723,11.78953051
*C(C)=C(*)CCCCC,,0.40782502,,,
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.34533311,,,
*Oc1ccc(C(c2ccc(OC(*)=S)cc2)c2cccc3ccccc23)cc1,,0.37286204,,,
*Nc1ccc(-c2cccc(C)c2-c2ccc(N*)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)c(-c2ccc(C)cc2)c1-c1ccc(C)cc1,,0.38573102,,,
*CCCOC(=O)OCCCCCCOC(=O)OCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.32872339,,,
*O[Si](C)(C)c1ccc2ccc3c([Si](*)(C)C)ccc4ccc1c2c43,,0.39894601,,,
*C=C(*)C,4.023221393,,,,
*C=CCCC*,,0.41369555,,,
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2C#N)cc1,,0.37073474,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3-c3cc(F)c(F)c(F)c3)c(-c3cc(F)c(F)c(F)c3)c1)C2=O,,0.38343995,,,
*N=Nc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,,0.38946168,,,
*C(=O)OCCCSCCCCSCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,0.35877417,,,
*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4c3)cc1)C2=O,,0.38094303,,,
*CC(C)(C)COC(=O)CCC(=O)O*,,0.33568039,,,
*c1cc(CCCCCCCCCCCCCCCCCC)c(*)s1,,,0.36525,0.892099579,14.38765864
*CCN(*)C(=O)CCC(=O)OC,,0.31456612,,,
*CC(COC(C)(C)C)O*,,0.3876684,,,
*CC(c1ccccc1)C1C(=O)NC(=O)C1*,,0.33021579,,,
*CC(*)C(=O)OCC(C)(C)C,,0.38252829,0.2115,0.901190148,13.30665929
*CCCC1CC(=O)N(*)C(=O)C1,,0.32853402,0.23,1.09306772,17.92550338
*CCCCCCCCCCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,,0.36337534,,,
*C(c1ccccc1)C(*)[N+](=O)[O-],173.9913454,,,,
*C=Cc1ccc(N=Nc2ccc(N(C)CCOC(=O)Nc3ccc(C)c(NC(=O)OCCN(C)c4ccc(N=Nc5ccc(C=CC6=CC(=C(C#N)C#N)C=C(*)O6)cc5)cc4)c3)cc2)cc1,,0.37425307,,,
*C(=O)OCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,,0.34037941,,,
*CC(*)(C)C(=O)OCCO[N+](=O)[O-],,0.49559463,,,
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C)C2=O,,0.36870251,,,
*Nc1ccc2c(C)c3c(C)c(C)c(N*)c(C)c3cc2c1,,0.3506461,,,
*CCc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(CCOC(=O)c4cccc(C(=O)O*)c4)cc3)c2)cc1,,0.34340117,,,
*NC1CCCC(N*)C1,,0.33385202,,,
*CC1(C)CC(*)(C)C(=O)OC1=O,,0.30782553,,,
*Nc1cc(C)c(Cc2ccc(CCCCCCCCCCCCCCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,,0.35929695,,,
*OC1CCC(OC(=O)CCCCC(*)=O)CC1,,0.34360259,,,
*CC(*)(C)C(=O)OCC1CCC1,,0.36732984,,,
*CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O*,,0.32427748,,,
*CCCCCCOC(=O)C(CCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,,0.35235981,,,
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,,0.38721196,,,
*CC(CCCCCCCCCCCC)COC(=O)NC(=O)c1ccc(C(=O)NC(=O)O*)cc1,,0.34646463,,,
*OP(=O)(Oc1ccc(OC)cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(*)c(C)c2)cc1C,,0.35811043,,,
*Nc1ccc(N*)cc1,,0.32369134,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cc(NC(=O)c4ccc(NC(=O)C(C)N5C(=O)c6ccccc6C5=O)cc4)cc(C(*)=O)c3)cc2)cc1,,0.34759081,,,
*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)cc1,,0.40636639,,,
*NCc1cccc(N*)c1,,0.32297138,,,
*CC(*)C(=O)c1ccc(C)c(C)c1,,0.3826776,,,
*C(*)O,,0.24565388,,,
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.32618869,,,
*Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc(*)c(-c4ccc(Oc5ccccc5)cc4)c3)C2)cc1-c1ccc(Oc2ccccc2)cc1,,0.35601929,,,
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCCOC(=O)C=Cc2ccc(N(C)C)cc2)c1,,0.34026095,,,
*Nc1ccc(C2(c3ccc(N*)cc3)c3cc(C#CCCCC)ccc3-c3ccc(C#CCCCC)c(C#C)c32)cc1,,0.39588749,,,
*Nc1ccc(Cc2ccccc2C(c2ccccc2Cc2ccc(N)cc2)c2ccccc2Cc2ccc(N*)cc2)cc1,,0.36342323,,,
*Nc1ccc(CCc2ccc(CCc3ccc(N*)cc3)cc2)cc1,,0.34961202,,,
*c1cccc(C(=O)Nc2cccc(S(=O)(=O)c3cccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)c4)c3)c2)c1,,0.35166575,,,
*Oc1ccc2ccc(OC(=O)c3ccc(Oc4ccc(C(*)=O)cc4)cc3)cc2c1,,0.34864845,,,
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,,0.35936373,,,
*CCCCCCCCCCCCCCCCCCCCOC(=O)C(=O)O*,,,0.3545,0.917519076,22.92381656
*CCC[Sn](C)(C)CCCOC(=O)C(CCCCCCCCOc1ccc(-c2ccc(OCc3ccc(C#N)cc3)cc2)cc1)C(=O)O*,,0.34246271,,,
*Nc1ccc2c(c1)[C@@H]1c3ccccc3[C@H]2c2cc(N*)ccc21,,0.38083739,,,
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccccc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.36153949,,,
*CC(*)C(=O)OCCCCCn1c2ccccc2c2ccccc21,,0.3540605,,,
*c1ccc2cc3cc(-c4sc(-c5cc(CCCCCCCCCCCC)c(*)s5)cc4CCCCCCCCCCCC)ccc3cc2c1,,0.4098993,,,
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,,0.37921152,,,
*CCCCCCNC(=O)C(CCCCCCCCCCCCCC)C(=O)N*,,,0.319,,
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(S(=O)(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,,0.3773528,,,
*Nc1cc2c(c(-c3ccccc3)c1N*)[C@@H](c1ccccc1)c1ccccc1-2,,0.37078536,,,
*C(=O)c1ccc(C(=O)N(*)c2ccccc2)cc1,,0.38571493,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,,0.37988372,,,
*C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)c(C)c8)cc6)C7=O)cc5)cc4)NC(=O)c4ccccc43)cc2)cc1,,0.36727934,,,
*CC(*)(C)C(=O)NC(=O)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,,0.31639128,,,
*N=P(*)(OCCOCCOCCCC)OCCOCCOCCCC,,0.37867352,,,
*c1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(-c4nnc(*)o4)cc3)c2)cc1,,0.34832358,,,
*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CCCCC4)cc3Br)cc2)cc1,268.4647521,,,,
*OP(=O)(Oc1cccc2c(*)cccc12)OC1CCCCC1,,0.36283438,,,
*CC(*)C(=O)N(CC)CC,56.77009786,,,,
*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)c1,,0.35539719,,,
*CC1CC(*)C(=O)OC1=O,,0.29067637,,,
*OC(CC(*)=O)C(Cl)Cl,110.2326669,,,,
*Oc1c(C)cc(*)cc1C,,,,0.945927386,16.3810139
*CC=CCOC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)O*,,0.34434051,,,
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCCCC)C(=O)N*,,,0.3505,0.889924513,16.83151528
*c1cccc(NC(=O)CCCCC(=O)Nc2cccc(S(*)(=O)=O)c2)c1,,0.33687844,,,
*Oc1ccc2cc(OC(=O)c3cccc(Oc4ccc(Oc5cccc(C(*)=O)c5)cc4)c3)ccc2c1,,0.34970341,,,
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,,0.33021141,,,
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.35488648,,,
*OC(F)(F)C(*)(F)F,,0.30466987,,,
*Nc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)NC(*)=S)cc2)c1,,0.34266836,,,
*CCOCCOCCOC(=O)CCCCCC(=O)O*,,0.33929278,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C=Nc2ccc(CCCC)cc2)cc1,12.41121342,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(C(C)(C)c3ccccc3)cc2)cc1,,0.35725227,,,
*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(NC5CC(=O)N(*)C5=O)cc4)C3=O)cc2)cc1,248.5034267,,,,
*Oc1ccc2ccc(Oc3ccc(C(=Nc4ccc(Oc5ccc(N=C(c6ccccc6)c6ccc(*)cc6)cc5)cc4)c4ccccc4)cc3)cc2c1,,0.38273527,,,
*OC1C(CO)OC(*)C(NC(C)=O)C1O,,0.3018663,,,
*Nc1ccc(CC(*)=O)cc1,63.68828699,,,,
*C(C)=C(*)[Si](C)(C)CC,157.1009863,,,,
*C1C(=O)N(c2ccccc2C(=O)OC)C(=O)C1*,,0.36145459,0.143,1.070408699,12.24675377
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2,,0.3689794,,,
*c1ccc([Si](C)(C)[Si](*)(C)C)s1,,0.46355784,,,
*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,,0.35611555,,,
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.34769384,,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)c3cc(N(C)C)ccc3-c3ccc([N+](=O)[O-])cc32)cc1,,0.38701526,,,
*c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,,0.42202821,,,
*CCOCCOP(=O)(N=Nc1ccc(C(=O)c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,,0.35159394,,,
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(*)=O)cc8)cc7)CCC(C(C)(C)C)CC6)cc5)cc4)cc3)C3CC4CC(C3)CC2C4)cc1,,0.38086878,,,
*CC(=C)COCC(=C)COC(=O)O*,,0.3369446,,,
*C1C(=O)N(CCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)C(=O)C1*,,0.35300767,,,
*OP(=O)(Oc1ccccc1)Oc1ccc(-c2ccc(*)cc2)cc1,,0.34952529,,,
*Oc1ccc(C(C)(CCC(=O)O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],127.0784722,,,,
*CC(OCC)C1(C)C(=O)OC(=O)C1(*)C,,0.32300959,,,
*CC(*)O[N+](=O)[O-],,0.77406593,0.1585,1.305301671,17.27231362
*Nc1ccc(-c2ccc(N*)cc2/C=C/c2ccccc2)cc1,,0.35172909,,,
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,,0.34861668,,,
*CC(=O)OCCCCCCOC(=O)Cn1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,55.49864746,,,,
*CC(*)(C)C(=O)OCCN(CC)c1ccccc1,,0.36250293,,,
*CCCCCCCCCCOC(=O)O*,,0.36904474,,,
*CC(*)(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,,0.35295173,,,
*Oc1ccc(Sc2ccc(Oc3ccc(-c4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4)cc3C(F)(F)F)cc2)cc1,,0.37984577,,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5ncc(*)o5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,,0.39644075,,,
*Oc1cccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)c1,,0.33739946,,,
*CCNC(=O)c1cccc(C(=O)NCCOc2cccc3c(O*)cccc23)c1,,0.33080425,,,
*OC(COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1)c1ccco1,,0.34289328,,,
*C(=Cc1cc(OC)c(C=C(c2ccc(*)cc2)c2ccc(OC)cc2)cc1OC)c1ccc(OC)cc1,,0.37715059,,,
*CCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,,0.37324005,0.3495,0.90486422,20.51772176
*/C=C/c1ccc(*)c(-c2cc(-c3ccccc3)c(OCC(CC)CCCC)cc2OCC(CC)CCCC)c1,,,0.256,0.919376466,12.57676107
*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3ccc(-c4ccccc4)c(-c4ccccc4)c32)cc1,,0.3805448449999999,,,
*c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.36013194,,,
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(C)c1,,0.35275364,,,
*C=CC1CC(*)C2C(=O)N(CCCCCCCC)C(=O)C12,,0.36926721,,,
*CCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,,,0.293,,
*OC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)OC1COC2C(*)COC12)C(C)CC)C(C)CC,,0.35095234,,,
*Nc1ccc([C@H]2[C@H](C)c3cc(N*)ccc3C2(C)C)cc1,,0.36746212,,,
*CC(*)(C)C(=O)OCCCCCCCC,,,0.2415,0.891484349,11.61104884
*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,,0.3554716,,,
*CC(COc1ccc(-c2ccc(OC)cc2)cc1)O*,,0.34505988,,,
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,,0.36402987,,,
*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(C(=O)c3ccccc3)cc2)cc1,,0.34771734,,,
*C=CC1CC(*)C2C(=O)N(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(=O)C12,,0.3593193,,,
*OC(=O)Cc1ccc(CC(*)=O)cc1,,0.32669712,,,
*Nc1cccc(-c2cccc(N*)c2-c2cccc3ccc4cc5ccccc5cc4c23)c1-c1cccc2ccc3cc4ccccc4cc3c12,,0.36507338,,,
*CCCCCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,,0.35013256,,,
*c1ccc(-c2nc3cc(Oc4ccc(NC(=O)c5cc(C(=O)Nc6ccc(Oc7ccc8nc(-c9ccccc9)c(*)nc8c7)cc6)cc(N6C(=O)c7ccccc7C6=O)c5)cc4)ccc3nc2-c2ccccc2)cc1,,0.38397838,,,
*OP(=O)(Oc1ccccc1)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,,0.35206352,,,
*Nc1ccc(C(C)(c2ccccc2)c2ccc(N*)cc2)cc1,,0.35460063,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,,0.39495463,,,
*CCCCCCCCCCCCCCC(=O)N*,,0.37887581,0.389,0.89024336,23.00931982
*C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)c4cc(*)ccc4n5C)cc3)OC(=O)c3ccccc32)cc1,262.5942508,,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2[Si](C)(C)C)c([Si](C)(C)C)c1,,0.39362302,,,
*Cc1ccc(COP(=O)(N=Nc2ccc(C(=O)c3ccc(N=NP(=O)(O*)OC)cc3)cc2)OC)cc1,,0.35518082,,,
*CC(*)CCC,,,0.2463333333333333,,12.33123131
*CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,,0.32070713,,,
*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)OC1CCCCC1,,0.36508508,,,
*C(*)C(=O)OCCC,,0.38345076,,,
*Cc1ccc(COC(=O)Cc2ccc(C(=O)O*)cc2)cc1,,0.34236476,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCCCC(*)C,,0.43542054,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C45CC6CC(CC(c7ccc(*)cc7)(C6)C4)C5)cc3)cc2)cc1,,0.37269141,,,
*Oc1cccc2ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc12,,0.35312849,,,
*c1cc(CCCC)c(*)s1,,0.4491673,,,
*c1ccc(-c2nc3ccc(Oc4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,0.45462761,,,
*Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N*)cc2)C2CCCCC2)cc1,,0.38230718,,,
*CCCCCCSSCCCCSS*,-41.26672381,,0.192,,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)CN6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(CC(=O)Nc8ccc(Oc%10ccc%11nc(-c%12ccccc%12)c(*)nc%11c%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)ccc4nc3-c3ccccc3)cc2)cc1,,0.37474439,,,
*CCCCCCOC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCCOc3ccc(CCc4ccc(O*)cc4)cc3)CC2)CC1,,0.36064219,,,
*CCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,,0.34954591,,,
*CCCCCC(=O)Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,,0.35751263,,,
*Nc1ccc([C@H](C)c2ccc(C3(c4ccc([C@@H](C)c5ccc(N*)cc5C)cc4)CCCCC3)cc2)c(C)c1,,0.37089997,,,
*Nc1ccc([C@@H](Cc2ccccc2)c2cccc(N*)c2)cc1,,0.348692,,,
*OC(COC(*)=O)COC(C)(C)C,,0.36210657,,,
*CC(*)(C)c1ccc2ccccc2c1,,0.37911502,,,
*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,,0.35729851,,,
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1,,0.36526848,,,
*C=CC(C(=O)OCC)C(*)C(=O)OCC,,0.36320884,,,
*Oc1ccc(OC(=O)c2cc(N=Nc3ccc(OCC)cc3)ccc2-c2ccc(N=Nc3ccc(OCC)cc3)cc2C(*)=O)cc1,,0.36951145,,,
*CC(*)(C)C(=O)OC1(C)CCOC(=O)C1,,0.31901326,,,
*Nc1cc2c(cc1N*)C(CCCCCC)(CCCCCC)c1cc(N)c(N)cc1-2,,0.35765063,,,
*N=P(*)(OCCC)OCCC,,0.40352288,,,
*Nc1cccc(C2=C(c3ccccc3)C=C[C@@H](c3ccccc3)[C@]2(c2ccccc2)c2cccc(N*)c2)c1,,0.37740484,,,
*CC(*)(C)C(=O)Oc1cccc(C)c1C,,0.36564325,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC)cc1,,0.33270357,,,
*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,,0.37680906,0.3835,0.900220523,22.20373128
*c1cc(C=Nc2ccc3c(c2)c2cc(N=Cc4cc(*)c(O)c(*)c4)ccc2n3CCCCCCCCCCCC)ccc1O,,0.37679256,,,
*CC(*)C(=O)OCCCSC,,0.38841806,0.211,1.075871128,12.36347326
*CC(OC)C1(C)C(=O)OC(=O)C1(*)C,,0.31336206,,,
*Oc1cccc(OC(=O)c2cc(OCCCCC)cc(C(*)=O)c2)c1,,0.35370683,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)C)cc1,,0.33804671,,,
*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.37133662,,,
*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,,0.36679143,,,
*CCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,,0.36234593,,,
*Oc1ccc(C(=O)OC(C)COC(C)COC(C)COC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,,0.34810342,,,
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc(-c4ccc(*)cc4)cc3)cc2)cc1,,0.40024416,,,
*Oc1ccc(Nc2ccc(S(=O)(=O)c3ccc(Nc4ccc(Oc5ccc(C(C)(C)c6ccc(*)cc6)cc5)cc4)cc3)cc2)cc1,,0.38534918,,,
*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,,0.37814224,0.396,,
*NC1=C(/C=C/c2ccc(N*)cc2)C=C(Cc2ccccc2)C(N)(N)[C@@H]1Cc1ccccc1,,0.34133831,,,
*Nc1cc2c(cc1N*)[C@H]1CC[C@@H]2C1,,0.35993676,,,
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,,0.3308451,,,
*CCCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,0.35885044,,,
*C=CC1CC(*)C(C2CC=CCC2)C1,,0.39319144,,,
*c1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ncc(*)s5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,,0.4074392,,,
*Nc1ccc(-c2ccc(N*)cc2-c2ccc(C(C)(C)C)cc2)cc1,,0.3670132,,,
*Oc1ccc(C(=O)Nc2ccccc2-c2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,,0.34957751,,,
*Oc1ccc(Oc2ccc(Nc3ccc(S(=O)(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,,0.39625118,,,
*CCN(*)C(=O)c1cc(F)c(F)cc1F,,0.34420285,,,
*CC(*)c1ccc(Cl)c([N+](=O)[O-])c1,,0.45234816,,,
*c1ccc(Cc2ccc(N3C(=O)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5cc6c(cc5-c5ccc(C(C)(C)C)cc5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.41910129,,,
*CCCC=C(*)c1ccccc1,,0.38339331,,,
*SC1CCCCC1*,,0.39542833,,,
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,,0.33395408,0.0755,1.277149707,12.6767809
